#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2016-06-24-11-37-51
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer
#types	time	string	addr	port	addr	port	string	string	bool	string
1445416208.622504	-	-	-	-	-	unknown_packet_type	-	F	bro
1445416231.243943	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445416818.757658	-	-	-	-	-	unknown_packet_type	-	F	bro
1445416841.115867	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445417428.900102	-	-	-	-	-	unknown_packet_type	-	F	bro
1445417450.984835	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445418039.038025	-	-	-	-	-	unknown_packet_type	-	F	bro
1445418060.988802	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445418649.176213	-	-	-	-	-	unknown_packet_type	-	F	bro
1445418670.784640	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445418767.542737	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445419249.313030	-	-	-	-	-	unknown_packet_type	-	F	bro
1445419280.916881	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445419859.447599	-	-	-	-	-	unknown_packet_type	-	F	bro
1445419890.540254	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445420469.596207	-	-	-	-	-	unknown_packet_type	-	F	bro
1445420500.751549	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445421079.734951	-	-	-	-	-	unknown_packet_type	-	F	bro
1445421110.427592	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445421689.869756	-	-	-	-	-	unknown_packet_type	-	F	bro
1445421720.301988	-	-	-	-	-	dns_unmatched_msg	-	F	bro
1445422161.048046	Cig0dO2RyXlM1auQb2	192.168.2.64	51868	192.168.88.25	80	unescaped_special_URI_char	-	F	bro
1445422163.933271	Cup8Jf12OfrnuN9PXb	192.168.2.64	51851	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422166.030962	CEaz2gPygEShjYx4	192.168.2.64	51847	192.168.88.95	23	window_recision	-	F	bro
1445422166.078877	Cz6Zts4ycx54k00dLl	192.168.2.64	51869	192.168.88.25	80	bad_HTTP_request	-	F	bro
1445422166.277208	CW7VGA4Xylc52d9dva	192.168.2.64	51891	192.168.88.25	21	NUL_in_line	-	F	bro
1445422166.320243	CZQrRD26NjVCsNhBCd	192.168.2.64	51892	192.168.88.25	80	bad_HTTP_request	-	F	bro
1445422166.320243	CZQrRD26NjVCsNhBCd	192.168.2.64	51892	192.168.88.25	80	empty_http_request	-	F	bro
1445422171.032213	C3FDDz2NzNogExkf41	192.168.2.64	51889	192.168.88.95	23	window_recision	-	F	bro
1445422171.350083	Cuskt82isHJlJhIhYk	192.168.2.64	51893	192.168.88.25	80	bad_HTTP_request	-	F	bro
1445422173.945853	CDWXdO1pmp8L0SYOh9	192.168.2.64	51926	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422174.196862	C0Yyks2bOudLBgNXz	192.168.2.64	51927	192.168.88.100	80	unescaped_special_URI_char	-	F	bro
1445422175.999397	ClExJm1PFdHIvYfNmh	192.168.2.64	51917	192.168.88.25	81	bad_HTTP_request	-	F	bro
1445422176.035469	CIUZFAl3nwjwvqgSi	192.168.2.64	51918	192.168.88.95	23	window_recision	-	F	bro
1445422176.363166	C2KExF1uUYSIq1TGm7	192.168.2.64	51922	192.168.88.25	80	bad_HTTP_request	-	F	bro
1445422178.950629	ClVCV142uKBTyQ0OY7	192.168.2.64	51943	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422181.021647	C2jRWn2oQAciishXD6	192.168.2.64	51949	192.168.88.25	81	bad_HTTP_request	-	F	bro
1445422181.021647	C2jRWn2oQAciishXD6	192.168.2.64	51949	192.168.88.25	81	empty_http_request	-	F	bro
1445422181.374599	CcBLDD4N52xMjjrjNa	192.168.2.64	51934	192.168.88.25	80	bad_HTTP_request	-	F	bro
1445422181.386758	CObEoL3P7KJu1GiqMg	192.168.2.64	51950	192.168.88.25	80	bad_HTTP_request	-	F	bro
1445422181.428427	CfaK3LpJhGWdAxLye	192.168.2.64	51951	192.168.88.25	80	bad_HTTP_request	-	F	bro
1445422181.461286	CGOZLe1bBAG4TEs9zf	192.168.2.64	51952	192.168.88.25	80	bad_HTTP_request	-	F	bro
1445422183.958593	CrxL91x7T0Yycy8n1	192.168.2.64	51958	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422184.205928	CBtZSH2vFqHOamlhE1	192.168.2.64	51944	192.168.88.100	80	bad_HTTP_request	-	F	bro
1445422184.216121	CHUmsC24wyB9XcBVv5	192.168.2.64	51960	192.168.88.100	80	bad_HTTP_request	-	F	bro
1445422184.216121	CHUmsC24wyB9XcBVv5	192.168.2.64	51960	192.168.88.100	80	empty_http_request	-	F	bro
1445422186.032051	CGF2DT3QBKJKFk2ne7	192.168.2.64	51965	192.168.88.25	81	unescaped_special_URI_char	-	F	bro
1445422186.038986	Cpg88g4JwI0C6W09X8	192.168.2.64	51948	192.168.88.95	23	window_recision	-	F	bro
1445422186.496795	CSujfK1ZNN1xspkYcj	192.168.2.64	51953	192.168.88.25	80	bad_HTTP_request	-	F	bro
1445422186.509261	CN8OZt3x1cJUfc8WH9	192.168.2.64	51966	192.168.88.25	80	bad_HTTP_request	-	F	bro
1445422188.964053	C8bUO64PT57UpdvMh8	192.168.2.64	51971	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422191.554840	C21h4Q2X3jeTOttUo2	192.168.2.64	51967	192.168.88.25	80	bad_HTTP_request	-	F	bro
1445422191.567402	Co3pRC4aYpMbYBP4Ok	192.168.2.64	51978	192.168.88.25	80	unescaped_special_URI_char	-	F	bro
1445422193.971884	CWjObF3vrPbYsqeE4h	192.168.2.64	51983	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422194.224396	Cimysd3CotiSactF34	192.168.2.64	51972	192.168.88.100	80	bad_HTTP_request	-	F	bro
1445422196.041945	CYxmGh3hF5CFXbrFFa	192.168.2.64	51977	192.168.88.25	81	bad_HTTP_request	-	F	bro
1445422196.614541	CLtxErO1kuLdBqL6d	192.168.2.64	51979	192.168.88.25	80	bad_HTTP_request	-	F	bro
1445422198.979660	CCWlry4jYpETMt9Dja	192.168.2.64	51994	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422199.231065	CZTpYOLo5V7xL3RLe	192.168.2.64	51984	192.168.88.100	80	bad_HTTP_request	-	F	bro
1445422201.057993	C9G6833DadEAxp3sse	192.168.2.64	51989	192.168.88.25	81	bad_HTTP_request	-	F	bro
1445422201.070103	CN1dfC2j614hkrFPc1	192.168.2.64	51996	192.168.88.25	81	bad_HTTP_request	-	F	bro
1445422201.629663	Ck5sqd1lCeuV8horHg	192.168.2.64	51990	192.168.88.25	80	bad_HTTP_request	-	F	bro
1445422204.236899	CJt9YF2sYa64wGnRsd	192.168.2.64	51995	192.168.88.100	80	bad_HTTP_request	-	F	bro
1445422204.239680	CT1cpnwOLpsRtSgKc	192.168.2.64	52006	192.168.88.100	80	bad_HTTP_request	-	F	bro
1445422206.646828	CFD9jx3Kp1apsdLfE5	192.168.2.64	51997	192.168.88.25	80	bad_HTTP_request	-	F	bro
1445422208.554137	Ca7k3V2qnRtDmMEOuc	192.168.2.64	52004	192.168.88.95	23	window_recision	-	F	bro
1445422208.582485	CaNFWx2SwAyc5BkKub	192.168.2.64	52015	192.168.88.25	81	bad_HTTP_request	-	F	bro
1445422211.493704	ChoIvD4yDWA3GOyvi4	192.168.2.64	52017	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422211.660663	ChDRbU3CMKObc7TSl7	192.168.2.64	52008	192.168.88.25	80	bad_HTTP_request	-	F	bro
1445422211.739875	CL1odh37LQSvytjJ8g	192.168.2.64	52019	192.168.88.100	80	bad_HTTP_request	-	F	bro
1445422213.596930	CVmxs9Bjdac5pEJAe	192.168.2.64	52027	192.168.88.25	81	bad_HTTP_request	-	F	bro
1445422216.498830	ChT5Ln2ZFitWbexOe	192.168.2.64	52029	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422216.673219	C6PBlX3aq7NIFVkHD7	192.168.2.64	52018	192.168.88.25	80	bad_HTTP_request	-	F	bro
1445422216.743124	CNsKQdETHV0N3EJ5c	192.168.2.64	52031	192.168.88.100	80	bad_HTTP_request	-	F	bro
1445422218.562650	CafN5O1eFEfslwuHqj	192.168.2.64	52026	192.168.88.95	23	window_recision	-	F	bro
1445422221.504344	CxgdGc4qVlmw39qadk	192.168.2.64	52040	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422221.688645	CqkRkg4osslR4SWoLj	192.168.2.64	52030	192.168.88.25	80	bad_HTTP_request	-	F	bro
1445422223.613771	CobUwv1jmytVAoHB8e	192.168.2.64	52038	192.168.88.25	81	bad_HTTP_request	-	F	bro
1445422226.509633	C90Rk64mZ4xU5cU4wk	192.168.2.64	52051	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422226.703006	CYbBB1onaJ8s08m7b	192.168.2.64	52041	192.168.88.25	80	bad_HTTP_request	-	F	bro
1445422226.745096	C3Ol5Y1wo5NLyWHRmc	192.168.2.64	52042	192.168.88.100	80	bad_HTTP_request	-	F	bro
1445422226.747757	CGqM5u3iVPMUtpaTn5	192.168.2.64	52053	192.168.88.100	80	bad_HTTP_request	-	F	bro
1445422228.573165	CNO77K1PklAAK8RaQd	192.168.2.64	52048	192.168.88.95	23	window_recision	-	F	bro
1445422228.628180	CC0arn1laAJ5aaoYuh	192.168.2.64	52049	192.168.88.25	81	bad_HTTP_request	-	F	bro
1445422228.640685	CFSGhh3yXPswMaC9s4	192.168.2.64	52060	192.168.88.25	81	bad_HTTP_request	-	F	bro
1445422231.514743	CLpsgm3H31V1NHfTVf	192.168.2.64	52062	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422231.714688	C9xDxQ2gdbtBIMgUe7	192.168.2.64	52052	192.168.88.25	80	bad_HTTP_request	-	F	bro
1445422236.753737	CylJsKxHLaUdb5qqe	192.168.2.64	52063	192.168.88.100	80	bad_HTTP_request	-	F	bro
1445422236.756478	C7UzSW1y9y0aCxJQ8k	192.168.2.64	52073	192.168.88.100	80	unescaped_special_URI_char	-	F	bro
1445422238.653607	CdnY7P3QPkNyIq9TS6	192.168.2.64	52070	192.168.88.25	81	bad_HTTP_request	-	F	bro
1445422238.667670	CGBCtvGhOKTgrKMkd	192.168.2.64	52081	192.168.88.25	81	unescaped_special_URI_char	-	F	bro
1445422241.524140	Ct2SkW3ySvDRM11Dx7	192.168.2.64	52083	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422246.091061	Cmx8Vx1Py1rH5iYtfi	192.168.2.64	52079	192.168.88.95	23	window_recision	-	F	bro
1445422246.528634	C3fYU417ZRCMtR7EYf	192.168.2.64	52092	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422249.261522	CjG7kf4KPAqdZlOC0k	192.168.2.64	52088	192.168.88.100	80	bad_HTTP_request	-	F	bro
1445422251.181717	CeIt744hTJWnzxAjWh	192.168.2.64	52091	192.168.88.25	81	bad_HTTP_request	-	F	bro
1445422254.034752	CZC2QV3V1T9SQ7WVyi	192.168.2.64	52105	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422254.267941	C1Rzuf3QiBXoQVD6g4	192.168.2.64	52098	192.168.88.100	80	bad_HTTP_request	-	F	bro
1445422256.104576	C0DZqI2puHN7mA7aB9	192.168.2.64	52100	192.168.88.95	23	window_recision	-	F	bro
1445422256.197571	CyNEwn4syNVFl5Cioj	192.168.2.64	52101	192.168.88.25	81	bad_HTTP_request	-	F	bro
